Product_id,Product_weight,Product_fat,Product_type,Product_MRP,Product_%discount
4230,4.69,2,6,238.2,16
4231,0.25,1,13,47.19,14
4232,1.66,3,21,118.55,
4233,0.16,1,22,3.94,10
4234,5.75,3,16,68.53,0
4235,1.78,3,23,152.21,
4236,3.74,3,21,242.25,15
4237,2.81,1,19,359.58,2
4238,9.92,3,30,207.48,
4239,0.74,1,7,290.8,1
4240,7.52,1,20,387.58,15
4241,0.77,3,3,37.68,9
4242,6.59,2,4,311.32,11
4243,5.77,3,30,132.06,6
4244,4.26,1,22,245.74,3
4245,2.8,2,7,368.79,11
4246,2.04,0,7,90.13,2
4247,3.53,1,29,164.4,
4248,9.77,3,3,306.3,
4249,9.54,1,6,78.26,
4250,7.72,0,13,163.14,
4251,4.28,0,27,223.71,4
4252,9.17,3,10,270.12,
4253,6.29,0,30,194.77,0
4254,2.15,3,12,78.7,
4255,2.95,3,18,34.94,17
4256,6.53,2,15,325.64,
4257,2.61,3,30,275.16,2
4258,0.35,0,8,97.47,
4259,9.35,0,22,367.79,14
4260,6.28,1,12,289.66,
4261,4.8,1,2,141.85,19
4262,7.74,1,17,140.35,10
4263,3.73,3,28,207.25,13
4264,0.44,0,19,12.01,14
4265,5.36,0,21,134.76,
4266,2.41,3,15,100.12,18
4267,1.11,0,1,136.85,10
4268,6.42,0,26,44.13,5
4269,4.49,2,26,77.61,16
4270,9.81,2,26,117.21,
4271,1.36,0,4,137.16,2
4272,1.69,1,7,372.17,
4273,8.94,1,5,357.74,5
4274,7.68,2,22,219.55,1
4275,8.39,2,8,397.82,
4276,8.07,3,26,213.96,14
4277,3.41,0,0,120.67,
4278,2.69,3,18,326.62,2
4279,4.52,0,10,143.94,0
4280,3.65,2,11,279.41,
4281,8.27,0,19,377.6,12
4282,6.65,2,25,17.35,14
4283,3.69,2,17,275.69,2
4284,4.01,1,19,96.15,
4285,0.94,1,2,228.6,16
4286,6.13,1,19,261.85,20
4287,0.61,0,2,23.52,
4288,0.78,3,15,198.11,
4289,2.75,2,18,398.07,9
4290,9.92,0,10,118.26,
4291,8.54,0,27,215.61,0
4292,0.33,0,25,179.06,5
4293,9.71,2,19,285.88,9
4294,0.8,2,16,192.1,14
4295,2.94,2,7,161.16,16
4296,8.8,3,10,9.6,2
4297,9.48,2,2,331.24,4
4298,4.72,0,24,261.06,7
4299,3.32,1,16,346.18,11
4300,8.29,0,20,18.3,
4301,0.71,0,11,291.66,8
4302,4.91,3,27,63.14,2
4303,1.4,1,2,344.59,14
4304,8.28,3,25,137.32,
4305,9.52,1,27,35.37,10
4306,3.06,0,21,248.71,18
4307,7.85,2,28,142.47,3
4308,8.87,0,4,211.65,
4309,9.25,0,26,247.73,15
4310,4.72,0,17,97.56,
4311,4.66,3,8,276.77,8
4312,9.51,1,30,372.49,
4313,5.69,2,28,52.63,17
4314,3.17,3,18,198.66,
4315,6.11,0,25,188.42,5
4316,8.93,1,26,75.01,7
4317,5.81,1,8,146.41,
4318,6.39,0,1,295.3,15
4319,5.73,0,3,188.66,
4320,0.91,1,18,399.33,
4321,3.47,3,29,47.4,1
4322,3.02,3,26,93.41,17
4323,2.05,2,20,40.29,18
4324,0.87,1,14,217.16,
4325,6.96,0,2,58.38,11
4326,1.2,0,13,34.13,
4327,9.33,0,17,352.22,19
4328,8.97,0,12,20.47,1
4329,4.41,0,10,143.76,8
4330,6.34,2,0,230.72,20
4331,8.61,1,22,189.07,8
4332,3.93,1,17,15.8,
4333,0.66,3,0,320.57,7
4334,2.49,2,29,169.51,
4335,2.36,3,6,293.46,3
4336,2.17,3,23,281.99,19
4337,1.93,1,27,363.58,16
4338,1.41,2,13,174.32,
4339,9.57,2,25,123.83,6
4340,8.97,3,3,392.21,9
4341,2.7,3,28,224.37,5
4342,5.97,0,8,35.75,
4343,6.02,1,13,105.07,10
4344,5.32,1,19,299.64,18
4345,9.36,3,6,164.5,7
4346,1.82,1,18,203.88,8
4347,2.98,3,4,94.18,14
4348,4.94,0,9,287.53,
4349,6.79,3,1,2.99,17
4350,1.9,0,17,145.69,8
4351,1.77,0,14,259.3,7
4352,8.43,2,17,183.48,3
4353,1.29,2,19,77.4,7
4354,0.46,0,28,65.77,11
4355,7.55,0,0,173.39,1
4356,7.8,0,26,37.35,
4357,6.37,1,9,119.56,2
4358,9.61,2,19,191.63,4
4359,8.15,3,14,321.21,18
4360,6.83,0,6,63.55,3
4361,5.97,0,2,244.71,2
4362,5.33,0,30,223.11,8
4363,2.13,0,26,221.33,20
4364,2.85,1,29,47.37,0
4365,8.98,2,2,255.28,
4366,5.6,0,20,345.38,16
4367,1.81,3,17,161.23,16
4368,4.08,1,20,15.23,
4369,2.08,3,7,258.27,14
4370,8.41,3,5,6.62,19
4371,6.36,2,27,347.17,13
4372,8.33,2,24,368.93,10
4373,3.65,1,17,397.0,13
4374,2.56,2,1,258.88,
4375,9.22,2,29,68.04,1
4376,7.49,1,0,84.65,
4377,6.2,3,24,296.97,8
4378,6.58,3,7,264.37,1
4379,5.32,1,30,272.49,17
4380,2.82,1,3,374.48,
4381,9.96,0,28,25.37,17
4382,2.24,0,22,164.35,20
4383,2.89,3,29,161.59,18
4384,6.37,1,12,14.17,11
4385,4.28,2,27,364.85,4
4386,5.16,2,18,112.94,
4387,5.39,3,12,393.89,6
4388,3.76,0,28,132.61,4
4389,0.8,2,1,202.14,12
4390,0.22,3,23,74.86,16
4391,7.94,1,0,306.04,10
4392,2.13,2,29,267.47,
4393,4.36,2,22,29.04,1
4394,4.19,0,30,187.05,9
4395,3.46,1,0,146.27,
4396,9.69,1,8,283.51,
4397,5.97,2,4,158.97,4
4398,3.11,0,1,284.6,15
4399,3.29,0,3,122.63,4
4400,1.41,1,12,355.39,
4401,2.75,2,19,257.15,20
4402,6.93,0,6,390.48,13
4403,8.16,0,11,65.23,12
4404,4.48,1,16,14.82,
4405,0.24,2,16,384.51,12
4406,8.6,1,2,369.53,13
4407,3.51,0,8,302.22,1
4408,1.61,3,5,61.01,
4409,2.1,1,4,156.06,10
4410,1.12,1,4,146.4,
4411,4.13,0,11,350.32,
4412,3.56,2,13,336.24,17
4413,1.97,1,27,212.89,7
4414,7.79,1,26,287.47,8
4415,4.47,2,4,18.89,13
4416,8.78,2,12,364.79,
4417,2.33,0,10,208.93,18
4418,2.2,1,18,347.3,11
4419,7.85,1,11,328.04,3
4420,3.68,2,8,255.84,
4421,5.8,0,1,311.03,10
4422,9.78,3,12,378.51,
4423,0.93,2,21,41.98,
4424,8.34,1,13,70.83,13
4425,3.82,2,5,13.69,16
4426,9.84,3,20,206.12,17
4427,7.19,3,20,14.36,
4428,4.43,0,30,254.62,
4429,6.96,3,29,67.12,8
4430,9.38,2,28,265.68,
4431,6.4,0,23,349.62,
4432,7.64,1,3,131.18,7
4433,3.32,1,8,120.44,18
4434,6.52,0,15,205.95,16
4435,2.4,2,16,177.6,9
4436,2.48,2,14,262.38,20
4437,8.2,3,20,277.91,
4438,6.76,2,27,254.98,16
4439,6.36,1,11,241.6,10
4440,1.79,0,9,72.08,
4441,2.1,3,18,369.82,17
4442,8.17,0,12,350.83,4
4443,9.99,3,28,101.85,17
4444,8.2,1,14,133.01,11
4445,9.52,1,6,337.23,
4446,9.73,1,21,36.11,12
4447,2.92,0,22,151.77,18
4448,1.35,2,0,118.89,5
4449,6.76,2,6,330.73,0
4450,8.3,0,22,116.17,
4451,9.68,1,15,249.23,2
4452,5.24,0,23,219.71,19
4453,0.19,2,19,323.44,10
4454,8.92,1,12,282.41,16
4455,2.64,3,14,361.29,6
4456,3.11,1,12,221.66,18
4457,2.77,0,29,237.98,13
4458,3.89,2,30,98.71,15
4459,2.75,2,3,223.28,5
4460,1.79,1,14,50.74,4
4461,2.92,0,23,387.38,10
4462,4.81,0,19,351.92,1
4463,6.8,2,8,211.67,0
4464,2.94,3,5,380.47,4
4465,9.75,2,0,30.5,
4466,3.84,2,29,167.4,
4467,3.5,0,29,31.51,
4468,5.02,2,1,304.31,4
4469,1.6,3,18,240.48,7
4470,7.61,0,5,87.21,4
4471,4.1,0,20,217.21,5
4472,1.21,2,30,270.92,5
4473,0.49,2,23,88.94,
4474,0.42,3,15,113.58,
4475,3.54,1,2,248.29,3
4476,8.0,0,11,84.65,
4477,0.25,2,16,342.29,9
4478,9.86,0,19,115.8,20
4479,5.53,0,8,278.25,19
4480,0.78,2,1,169.28,
4481,0.84,2,13,73.94,19
4482,2.53,1,14,1.34,11
4483,7.88,0,21,278.14,3
4484,8.68,0,29,296.53,9
4485,5.24,1,30,388.77,8
4486,1.16,3,20,250.86,
4487,2.39,2,18,393.94,13
4488,7.5,2,0,378.01,
4489,3.77,0,27,263.64,
4490,2.09,0,12,217.86,1
4491,4.1,2,11,318.16,11
4492,1.71,0,3,321.53,
4493,9.99,3,2,299.96,5
4494,5.16,3,5,391.44,17
4495,6.12,2,17,275.2,17
4496,3.43,3,5,351.38,16
4497,4.87,0,4,191.93,12
4498,2.44,1,10,24.19,18
4499,3.4,3,9,221.16,7
4500,2.48,1,5,392.82,13
4501,1.92,2,17,107.84,13
4502,0.18,2,15,322.88,1
4503,1.42,0,29,257.41,
4504,1.78,2,23,320.48,10
4505,0.64,2,0,185.92,0
4506,9.46,0,4,204.95,15
4507,4.83,1,28,58.48,4
4508,4.2,0,8,70.89,18
4509,1.64,3,18,344.17,2
4510,0.77,1,24,17.14,8
4511,0.83,3,8,313.52,4
4512,5.3,0,12,218.84,
4513,9.06,2,10,204.18,1
4514,5.48,3,15,219.44,20
4515,1.69,0,2,382.75,6
4516,6.9,0,24,18.56,5
4517,5.52,0,7,128.85,10
4518,3.09,3,6,33.07,16
4519,2.87,0,29,366.87,17
4520,6.77,1,19,307.68,7
4521,3.55,1,25,374.46,0
4522,4.82,2,15,251.53,
4523,0.23,3,2,191.31,10
4524,9.21,2,14,276.78,
4525,0.13,1,21,157.05,9
4526,2.13,1,6,17.2,3
4527,2.06,3,6,304.08,15
4528,1.82,1,0,301.53,15
4529,7.82,1,16,31.81,3
4530,2.86,0,10,160.32,
4531,1.24,0,16,188.3,20
4532,2.65,2,12,239.99,9
4533,8.77,2,25,187.75,19
4534,1.41,0,25,103.75,0
4535,1.51,0,15,87.92,13
4536,4.28,1,29,193.38,
4537,5.07,1,3,55.92,5
4538,6.91,3,19,130.34,
4539,3.96,2,8,148.2,0
4540,8.01,1,10,331.14,16
4541,1.94,2,23,231.31,19
4542,5.46,1,26,15.3,5
4543,8.07,3,1,370.03,7
4544,4.57,3,10,380.11,9
4545,8.05,3,23,109.68,
4546,0.12,1,30,222.07,5
4547,2.52,3,25,378.34,7
4548,5.27,3,21,177.53,
4549,8.27,3,3,237.45,15
4550,4.8,3,3,262.82,13
4551,0.37,3,21,4.44,19
4552,9.77,0,29,288.12,1
4553,2.98,1,18,376.63,5
4554,6.94,3,15,22.41,20
4555,4.63,2,18,82.24,1
4556,4.59,3,22,85.79,18
4557,0.17,0,19,283.11,2
4558,3.0,1,28,246.55,8
4559,8.18,2,25,59.47,11
4560,6.98,3,24,298.34,
4561,4.7,0,23,199.2,16
4562,2.63,0,12,394.67,11
4563,3.36,2,21,221.73,7
4564,1.04,1,20,217.54,5
4565,9.77,1,11,60.43,
4566,6.69,1,29,55.99,16
4567,6.12,3,29,331.48,9
4568,8.32,1,12,171.96,20
4569,5.54,2,22,16.14,7
4570,3.48,0,11,129.72,16
4571,0.72,1,13,80.74,19
4572,1.05,1,23,264.8,
4573,9.61,0,12,64.37,3
4574,8.06,0,0,370.23,
4575,7.89,1,1,357.51,16
4576,9.36,1,10,375.48,17
4577,5.79,2,9,200.66,
4578,1.03,1,2,295.38,4
4579,4.21,2,8,327.42,20
4580,1.81,1,21,25.29,
4581,3.77,0,9,81.0,18
4582,9.43,0,22,59.02,5
4583,4.58,0,12,127.97,8
4584,9.37,3,17,306.6,17
4585,7.03,0,6,398.5,4
4586,7.77,1,26,287.74,5
4587,5.86,2,0,177.72,
4588,2.93,0,13,77.61,
4589,2.68,0,8,175.08,7
4590,0.89,3,4,282.1,
4591,4.4,3,4,99.59,2
4592,4.38,1,26,219.07,
4593,8.0,1,22,165.68,18
4594,6.19,1,0,380.93,9
4595,3.5,1,1,257.6,15
4596,0.68,2,10,157.07,
4597,0.39,3,28,178.14,3
4598,9.63,2,4,290.63,
4599,5.64,0,12,108.5,
4600,2.48,3,26,48.41,20
4601,2.9,1,13,106.09,8
4602,9.34,1,10,377.85,18
4603,4.58,0,16,366.43,13
4604,4.61,3,19,30.83,
4605,3.8,3,12,76.24,19
4606,3.26,1,8,126.92,7
4607,1.78,1,17,382.93,2
4608,2.09,1,5,337.04,
4609,1.95,3,0,309.76,18
4610,4.96,0,30,360.39,15
4611,2.88,3,4,139.76,13
4612,7.03,2,7,73.17,17
4613,5.0,0,6,97.87,10
4614,3.52,2,9,224.94,6
4615,8.87,1,8,256.4,5
4616,2.22,2,26,60.25,9
4617,4.97,3,18,90.84,0
4618,1.12,2,12,339.86,20
4619,7.08,0,28,211.91,15
4620,4.53,3,26,341.1,
4621,5.56,1,12,101.95,15
4622,4.48,3,12,310.94,13
4623,6.32,3,13,180.11,
4624,5.53,0,23,150.68,1
4625,7.11,0,1,224.91,
4626,5.05,0,9,7.5,
4627,2.6,3,30,279.32,7
4628,2.2,2,14,149.88,18
4629,3.67,2,2,265.58,1
4630,2.06,1,12,3.72,1
4631,8.81,2,12,236.19,7
4632,3.88,2,27,324.53,
4633,7.04,3,4,87.63,2
4634,4.44,2,27,184.47,
4635,4.97,2,14,63.23,
4636,0.48,1,2,147.86,10
4637,3.65,2,25,272.13,19
4638,6.3,1,4,314.66,
4639,2.11,1,21,350.56,4
4640,6.06,3,22,6.7,2
4641,7.78,3,12,91.93,20
4642,0.68,1,18,372.86,0
4643,6.78,0,5,372.28,11
4644,4.26,3,4,92.42,
4645,8.01,1,3,198.88,8
4646,6.51,3,12,48.98,12
4647,0.2,3,22,205.83,8
4648,8.57,0,29,155.7,
4649,9.99,2,26,226.38,2
4650,5.03,1,12,5.77,
4651,6.28,0,25,266.14,2
4652,4.83,0,15,325.05,2
4653,2.17,0,1,305.02,
4654,8.31,0,23,305.0,19
4655,5.79,0,10,53.98,
4656,8.44,2,11,389.84,
4657,7.87,0,28,292.92,13
4658,7.52,2,14,197.29,14
4659,8.82,2,6,317.56,0
4660,3.85,1,14,147.09,5
4661,1.03,1,10,119.72,14
4662,3.77,0,5,275.61,7
4663,3.08,3,26,29.44,6
4664,8.67,1,18,212.22,
4665,7.22,1,16,244.75,
4666,7.77,0,16,393.69,
4667,1.03,3,19,375.82,16
4668,0.22,0,10,294.51,
4669,8.92,0,0,29.65,
4670,3.39,0,22,347.9,14
4671,2.49,1,21,361.91,14
4672,6.35,2,6,335.85,18
4673,6.44,1,20,224.14,3
4674,8.61,0,20,323.31,1
4675,6.62,0,10,229.47,16
4676,9.12,1,0,313.98,7
4677,1.81,1,1,167.11,
4678,1.38,2,21,103.98,12
4679,8.62,0,24,89.58,16
4680,2.98,3,18,109.67,2
4681,9.7,2,2,300.44,10
4682,2.35,0,10,47.0,0
4683,6.18,0,20,369.02,
4684,4.3,2,19,37.88,
4685,1.12,2,13,198.03,1
4686,2.67,2,28,21.01,9
4687,0.63,0,1,271.23,3
4688,7.49,0,22,243.23,11
4689,2.95,2,26,307.98,6
4690,9.02,3,13,108.43,17
4691,7.8,3,13,50.33,10
4692,1.47,1,8,359.49,
4693,1.47,3,23,9.67,6
4694,3.04,0,24,71.93,0
4695,4.18,0,10,100.06,
4696,1.99,3,28,32.84,6
4697,1.74,1,21,183.88,15
4698,8.13,3,12,184.81,
4699,1.53,1,5,256.72,3
4700,5.6,2,12,109.17,17
4701,9.84,3,25,98.36,3
4702,1.27,0,26,25.75,9
4703,7.44,2,18,315.78,12
4704,9.12,0,4,286.16,13
4705,2.53,3,16,5.96,9
4706,1.62,3,27,237.02,10
4707,5.27,2,23,362.74,3
4708,0.2,0,23,228.7,19
4709,8.0,2,28,57.85,11
4710,4.01,2,26,247.75,
4711,8.27,1,22,318.15,7
4712,3.41,1,14,348.37,4
4713,5.68,1,13,130.54,4
4714,0.17,2,8,160.09,9
4715,4.33,2,8,96.55,10
4716,8.46,1,21,47.62,9
4717,6.47,2,7,366.71,17
4718,3.31,0,6,200.26,3
4719,4.53,0,29,179.43,14
4720,3.33,3,5,27.06,5
4721,1.45,1,8,230.63,
4722,1.95,2,4,333.42,12
4723,2.3,1,20,2.7,6
4724,8.35,0,10,57.89,
4725,2.03,2,15,276.76,15
4726,6.22,0,24,242.61,0
4727,6.54,0,16,357.32,3
4728,7.39,1,19,17.56,
4729,7.89,2,11,33.59,
4730,3.65,0,25,271.52,
4731,5.17,2,1,5.37,3
4732,8.56,0,11,389.7,
4733,6.95,0,7,200.33,7
4734,7.39,1,27,331.79,15
4735,2.67,2,10,308.2,13
4736,2.08,3,4,28.74,16
4737,2.28,0,7,158.86,15
4738,4.02,0,26,174.05,
4739,7.85,0,24,71.1,13
4740,8.12,2,21,187.01,
4741,1.51,2,10,198.6,8
4742,3.77,1,23,22.91,19
4743,6.49,1,10,399.52,
4744,1.91,2,23,208.07,
4745,3.66,1,2,256.26,3
4746,9.97,1,15,176.34,3
4747,3.01,1,1,171.69,15
4748,8.06,0,2,282.24,2
4749,7.8,3,13,169.36,4
4750,1.93,2,17,169.12,
4751,7.44,0,5,323.13,7
4752,2.88,3,10,267.24,16
4753,9.21,2,28,43.66,17
4754,5.39,0,8,99.89,15
4755,2.27,2,4,347.1,17
4756,5.66,1,17,372.4,15
4757,7.56,0,10,134.9,10
4758,7.97,0,27,322.66,
4759,3.16,1,24,7.91,9
4760,7.69,0,4,307.33,
4761,2.48,2,22,44.68,14
4762,1.84,0,16,102.58,
4763,0.49,0,19,68.44,
4764,1.12,2,15,294.16,
4765,1.19,0,17,229.86,15
4766,0.17,1,25,234.89,9
4767,4.65,3,29,232.51,
4768,3.95,1,5,144.37,
4769,3.66,1,19,26.94,1
4770,2.47,2,27,229.16,
4771,1.93,2,27,100.46,12
4772,6.69,0,25,199.18,1
4773,9.7,1,24,389.22,0
4774,3.1,3,13,256.56,15
4775,4.2,1,30,138.88,
4776,4.23,1,18,334.48,19
4777,3.55,3,13,339.69,
4778,8.06,2,19,61.76,15
4779,9.23,3,3,65.0,4
4780,8.79,2,1,29.63,
4781,9.96,2,4,136.23,8
4782,5.79,0,17,238.49,
4783,5.27,3,28,44.45,6
4784,9.45,0,27,99.79,8
4785,8.91,2,1,152.04,
4786,5.74,0,13,69.89,2
4787,5.07,3,4,103.5,
4788,1.9,1,9,293.43,
4789,1.04,0,25,69.94,14
4790,1.18,0,27,131.81,9
4791,5.37,0,22,355.26,7
4792,4.36,2,20,153.08,
4793,1.1,3,22,190.27,20
4794,9.71,3,22,261.25,6
4795,5.53,2,6,240.04,13
4796,5.11,2,25,140.05,
4797,3.77,0,14,253.47,8
4798,8.28,1,8,288.26,17
4799,1.13,2,9,179.27,5
4800,5.08,2,13,23.9,
4801,6.26,2,4,376.21,0
4802,5.36,2,9,132.03,4
4803,7.02,3,23,244.24,6
4804,1.97,0,19,335.22,8
4805,3.35,3,17,301.92,
4806,7.62,3,25,260.91,4
4807,5.8,0,5,38.5,11
4808,0.13,1,24,283.36,3
4809,9.39,3,21,365.09,20
4810,4.87,1,25,317.0,6
4811,5.01,1,8,394.0,8
4812,1.57,0,1,337.02,9
4813,3.35,3,0,369.99,5
4814,8.0,0,12,104.19,
4815,9.81,2,9,282.36,19
4816,2.91,2,2,70.15,
4817,9.63,0,22,183.2,0
4818,6.18,1,0,340.36,16
4819,5.37,0,6,338.65,17
4820,3.17,2,19,270.78,
4821,2.98,2,14,240.07,11
4822,6.68,1,19,174.36,8
4823,3.24,3,18,0.77,
4824,7.62,0,2,315.14,2
4825,8.61,1,13,165.83,
4826,3.98,1,26,65.84,7
4827,8.39,0,21,61.59,13
4828,2.84,2,12,204.67,7
4829,6.54,2,27,110.0,7
4830,1.66,0,17,230.11,11
4831,0.69,3,1,36.37,2
4832,7.05,0,10,267.63,6
4833,1.43,3,20,195.37,16
4834,3.23,3,9,46.96,7
4835,5.3,2,8,143.16,1
4836,2.58,2,27,325.01,20
4837,5.64,2,24,280.97,13
4838,6.34,1,8,232.75,2
4839,9.3,2,2,98.06,
4840,2.96,1,29,120.07,
4841,9.52,1,9,239.0,10
4842,5.36,3,12,377.74,15
4843,6.82,3,0,123.9,1
4844,2.16,3,10,11.94,
4845,3.5,0,27,145.73,4
4846,7.34,2,26,46.68,2
4847,9.11,0,10,373.51,13
4848,9.01,3,1,133.68,
4849,7.23,3,9,186.69,15
4850,6.87,3,15,43.24,18
4851,5.01,0,2,167.01,
4852,3.3,3,24,214.17,17
4853,2.08,1,15,75.94,6
4854,3.93,2,6,39.63,18
4855,5.18,3,24,42.46,15
4856,6.73,0,0,263.94,7
4857,9.22,3,5,188.98,2
4858,0.49,1,24,369.07,20
4859,6.86,1,19,21.56,4
4860,6.39,0,10,325.18,
4861,1.71,0,1,210.41,4
4862,0.48,1,11,183.29,14
4863,3.02,3,2,288.79,
4864,2.86,2,20,285.94,10
4865,1.94,0,20,294.94,14
4866,8.37,0,26,173.01,
4867,1.0,3,16,85.06,16
4868,9.82,3,3,358.07,6
4869,3.02,3,8,143.05,
4870,1.34,1,1,53.68,
4871,6.3,0,7,214.49,6
4872,0.17,1,7,19.74,
4873,6.29,0,23,190.16,18
4874,8.98,3,8,214.31,10
4875,6.13,2,14,166.68,8
4876,1.67,2,9,21.16,20
4877,1.59,0,26,310.45,10
4878,8.23,1,12,131.2,8
4879,7.07,0,29,51.72,
4880,0.38,0,11,55.53,
4881,4.18,0,27,234.37,3
4882,5.0,0,29,144.79,17
4883,3.18,0,17,349.94,13
4884,3.6,0,25,293.0,7
4885,4.8,2,30,280.12,10
4886,0.32,2,20,1.51,11
4887,8.23,3,14,75.98,20
4888,9.6,2,30,179.46,14
4889,6.08,1,1,199.64,1
4890,4.61,0,22,358.83,
4891,8.41,3,6,355.72,
4892,8.15,2,23,298.54,4
4893,1.7,3,18,338.08,6
4894,5.81,0,13,255.45,9
4895,8.83,2,2,19.14,
4896,6.63,3,2,298.76,
4897,2.37,3,10,108.06,14
4898,5.29,2,27,344.11,9
4899,0.6,0,19,205.04,8
4900,7.72,1,1,283.78,16
4901,4.59,3,23,376.94,
4902,7.78,0,18,89.96,
4903,1.78,1,18,182.06,7
4904,2.82,3,23,267.24,20
4905,6.15,3,14,369.59,14
4906,9.72,0,19,331.64,15
4907,9.08,2,17,181.91,17
4908,6.12,0,10,291.49,
4909,4.05,3,14,83.8,20
4910,0.96,1,0,207.83,3
4911,3.68,2,28,247.77,2
4912,5.41,2,25,210.49,
4913,9.49,3,30,20.44,0
4914,4.61,2,16,246.38,0
4915,6.24,3,26,96.42,3
4916,3.02,1,0,136.59,17
4917,5.6,2,23,27.87,1
4918,1.45,2,10,218.7,
4919,7.99,2,28,194.15,9
4920,3.21,3,4,151.5,
4921,1.53,2,11,259.99,18
4922,1.41,0,10,357.5,9
4923,0.46,2,12,247.4,
4924,0.58,1,23,281.36,19
4925,9.43,2,10,48.73,9
4926,9.51,1,21,139.07,18
4927,9.94,2,14,106.85,16
4928,4.11,0,29,135.89,
4929,8.88,1,2,89.86,4
4930,0.27,2,3,29.03,17
4931,2.93,3,6,85.66,8
4932,2.7,3,9,11.26,1
4933,2.55,1,25,144.0,7
4934,4.41,1,15,392.71,0
4935,4.2,2,16,92.19,2
4936,5.95,2,10,57.45,
4937,9.77,1,1,50.8,15
4938,5.98,1,26,169.71,0
4939,6.7,3,20,176.33,2
4940,6.79,3,21,109.63,14
4941,2.87,3,15,257.33,3
4942,1.25,0,11,311.39,6
4943,4.87,3,8,290.1,1
4944,9.28,0,17,383.26,4
4945,9.08,1,25,61.15,16
4946,6.76,1,4,184.08,
4947,7.96,2,2,262.3,
4948,8.02,0,11,33.85,4
4949,6.75,3,13,166.27,18
4950,1.29,3,16,334.79,13
4951,8.49,1,4,187.11,19
4952,3.05,0,11,179.64,3
4953,6.94,3,13,154.54,19
4954,5.11,3,17,222.33,
4955,9.85,0,25,226.85,20
4956,5.94,2,12,390.04,
4957,8.41,3,13,269.98,10
4958,4.17,1,25,311.24,19
4959,9.09,0,29,28.95,9
4960,2.18,3,18,36.79,14
4961,9.43,3,5,117.9,20
4962,1.53,3,6,330.92,
4963,9.07,1,19,356.44,
4964,3.73,3,18,309.17,4
4965,1.85,0,20,77.51,
4966,2.87,2,16,297.96,15
4967,5.74,3,26,333.53,
4968,8.42,0,15,294.62,16
4969,2.13,0,3,29.16,10
4970,0.58,2,30,103.04,18
4971,4.66,2,1,103.96,5
4972,9.89,1,21,121.74,7
4973,5.25,3,27,395.13,9
4974,0.82,2,25,261.49,19
4975,2.75,2,17,304.22,6
4976,3.44,0,21,168.33,
4977,5.35,1,0,95.22,0
4978,9.5,2,19,28.65,5
4979,9.31,1,25,151.09,20
4980,2.86,2,4,133.48,
4981,8.48,1,17,15.04,18
4982,1.9,3,25,278.06,
4983,2.4,3,8,342.15,
4984,3.71,3,9,173.25,
4985,3.15,1,23,189.94,11
4986,9.59,2,22,145.26,10
4987,3.77,0,23,171.72,17
4988,6.96,0,22,300.85,3
4989,2.34,3,11,102.19,13
4990,2.87,0,8,34.1,4
4991,0.12,3,27,259.51,3
4992,9.03,1,23,250.69,10
4993,3.52,0,11,291.95,
4994,9.31,1,17,388.16,15
4995,2.57,0,26,294.52,5
4996,2.54,3,13,6.45,19
4997,0.43,2,12,283.14,0
4998,8.04,0,10,26.32,12
4999,2.04,0,26,392.18,9
5000,2.98,0,13,393.11,17
5001,2.0,2,12,222.56,
5002,0.76,3,6,240.96,4
5003,3.46,3,21,266.01,18
5004,6.86,2,20,333.88,
5005,3.98,0,4,33.58,16
5006,6.89,0,4,62.46,
5007,5.3,3,18,13.01,14
5008,5.4,2,25,169.72,4
5009,7.29,1,25,283.53,6
5010,7.86,0,19,85.6,
5011,8.58,1,16,313.24,2
5012,9.02,2,9,44.1,8
5013,8.9,0,12,165.87,
5014,3.61,0,25,261.49,3
5015,0.73,0,4,244.0,20
5016,8.48,1,11,351.39,
5017,9.78,0,22,395.16,1
5018,8.23,2,17,253.01,4
5019,8.6,1,8,106.94,4
5020,6.28,1,24,49.73,1
5021,5.24,2,30,17.64,3
5022,9.5,0,0,154.16,
5023,7.62,1,20,270.1,6
5024,4.47,2,6,236.76,
5025,2.19,3,25,134.16,17
5026,6.01,1,19,173.71,11
5027,8.82,0,21,224.06,10
5028,3.34,2,19,391.17,
5029,8.97,1,4,338.95,16
5030,8.23,1,30,283.01,0
5031,2.15,2,5,51.47,9
5032,5.98,2,6,276.95,3
5033,2.59,2,17,71.25,15
5034,8.28,2,7,27.75,13
5035,8.32,1,0,111.15,11
5036,4.1,1,28,112.06,2
5037,7.07,2,30,280.93,16
5038,2.69,0,29,303.27,12
5039,6.66,1,26,336.33,19
5040,9.27,1,23,1.46,
5041,0.76,3,2,9.42,
5042,3.79,0,22,95.3,0
5043,1.34,2,4,146.75,
5044,5.99,3,4,33.93,1
5045,4.06,2,28,82.98,13
5046,4.94,0,5,382.85,
5047,3.12,0,26,374.43,0
5048,9.63,1,19,43.09,
5049,5.98,2,25,121.61,12
5050,3.74,2,6,207.19,2
5051,0.98,2,27,204.62,
5052,6.61,1,21,32.31,
5053,1.8,2,10,260.93,12
5054,8.85,0,17,302.99,15
5055,7.65,0,19,129.41,11
5056,9.27,0,4,263.77,13
5057,8.21,0,17,188.74,16
5058,5.69,2,20,95.17,18
5059,5.96,2,11,316.49,18
5060,2.97,1,16,11.87,
5061,1.46,0,12,95.21,
5062,4.8,1,13,258.43,2
5063,8.7,1,29,191.7,19
