Product_id,Store_id,Sale_date,Sale_amount
3646,2,23:2:1929,11
2236,140,11:4:1994,6
382,221,6:3:1957,1
85,160,6:7:1978,0
3698,144,31:7:1985,36
1333,215,2:3:2008,15
4959,81,2:12:1957,23
4147,139,26:9:2009,41
695,81,14:8:1946,36
3067,46,23:7:2014,10
516,90,9:3:1984,45
1143,2,21:2:1995,16
4590,42,23:5:2017,31
572,195,7:5:2006,26
4766,114,18:2:2016,10
1259,25,11:3:1972,11
3059,217,21:11:1984,1
3801,19,9:4:1999,41
1749,83,22:2:1937,6
2447,77,17:6:1945,10
4771,134,4:10:1966,1
1751,171,31:7:1985,9
633,3,21:9:1992,11
2198,190,10:9:1978,36
2690,162,13:2:1996,51
4702,140,4:6:1979,23
3363,206,19:2:2012,7
86,197,28:5:2009,26
1525,49,21:12:2003,15
4391,25,10:5:1994,3
3462,65,9:6:2006,19
2656,38,5:5:1990,18
4042,25,3:12:1921,1
1098,85,1:3:1989,21
2171,75,25:11:1940,12
3495,117,16:10:1944,11
3324,105,17:6:1995,36
3810,128,17:10:2016,20
417,20,18:8:2011,26
4124,98,10:9:2010,11
5074,37,19:11:2000,11
3753,232,23:9:1992,21
3971,24,12:6:1982,21
618,94,10:2:1952,31
4686,142,28:2:2009,14
893,66,26:11:2004,46
4047,66,18:3:1996,3
654,61,5:6:1952,1
1924,228,8:5:1963,26
3744,104,24:3:1992,21
2554,146,13:10:2014,17
344,83,5:10:1967,6
4411,206,1:11:2018,41
4687,178,20:3:2014,4
4855,73,10:3:2008,10
4792,105,27:4:1989,14
2617,70,21:5:2002,5
1717,207,27:7:2017,17
2907,17,15:10:1992,36
599,175,29:2:1952,10
4190,39,11:3:1936,15
4708,202,17:10:2002,11
1119,32,5:9:2001,21
3323,89,2:2:2015,19
3566,168,10:10:1974,6
4537,87,18:9:1973,0
3312,68,31:8:2015,11
289,68,28:6:2006,1
637,24,1:9:2011,4
1442,77,29:8:1965,34
2317,133,3:9:1989,21
454,112,19:3:2015,31
2174,161,26:1:2017,16
4581,100,3:6:1939,46
3071,96,2:6:2018,9
283,109,1:4:2014,10
1575,118,30:11:2014,16
2396,86,14:5:2000,5
4360,224,7:4:2015,1
553,151,9:10:2000,33
2906,15,17:2:2018,17
309,135,29:5:1969,10
2262,12,26:8:1988,24
2910,100,30:11:1947,7
1215,138,5:8:1981,31
3252,174,10:12:1998,29
3814,53,23:7:1968,3
3138,211,4:5:2018,36
752,65,6:3:2005,41
180,115,2:12:2002,31
969,47,22:3:1990,32
4906,92,8:1:2016,11
3582,1,24:9:2011,15
3545,176,19:6:1982,11
1481,61,30:9:2008,29
4072,36,7:10:2016,14
3394,150,30:6:1967,26
3625,3,31:7:2008,6
4793,182,24:10:1943,9
3204,215,30:1:2010,11
651,194,16:11:2018,2
4778,216,9:11:2012,10
2473,221,11:4:2001,14
4811,189,28:4:1997,2
2271,228,26:6:1990,6
966,88,17:11:1987,1
4709,34,1:11:1946,15
3673,216,2:9:2009,35
2482,171,13:6:1996,9
4479,231,19:4:2008,26
2188,35,28:11:1975,24
2718,106,14:1:1916,1
2923,58,15:6:2015,25
4705,183,13:3:1957,19
550,24,12:10:2001,31
2381,136,17:3:2018,9
2225,186,10:11:1998,21
2045,15,2:5:2011,46
4063,199,2:12:2018,31
815,35,4:8:2006,11
1406,45,5:4:2015,16
1706,72,27:10:2000,31
1134,94,24:4:1974,4
3529,76,7:6:1996,1
2328,31,13:6:1977,1
603,172,26:3:1997,4
4221,232,9:6:2004,22
3891,133,26:11:1994,16
4216,166,4:6:1992,5
1735,47,23:5:1982,33
2837,75,20:9:1934,16
4910,61,13:6:1996,7
1872,208,10:8:2009,20
898,112,4:5:2018,17
1843,114,25:3:2006,46
4753,81,13:10:2011,1
1355,33,18:11:2003,6
1597,214,13:5:1909,36
1883,118,2:2:2013,16
3885,53,18:3:1973,1
2316,147,27:9:1990,20
1928,109,30:3:2016,26
3755,221,22:10:2014,26
2039,163,27:6:2009,10
3699,133,30:1:2008,17
1299,144,25:6:1981,1
4323,61,7:2:1985,5
1883,32,5:9:2015,35
1633,7,24:1:2017,23
1311,61,29:5:1978,26
2576,40,14:6:1986,24
419,51,24:5:2013,26
4567,114,6:12:2018,12
3520,102,3:11:1994,23
1925,223,4:11:1994,4
919,207,13:10:1999,16
4730,2,24:7:1979,1
901,109,17:8:2012,12
1421,88,15:12:1915,9
1225,118,21:11:2009,1
608,109,29:1:2006,14
424,172,9:12:1997,24
896,122,17:1:1947,20
1314,141,14:8:2013,21
3178,98,24:4:2003,10
4379,28,14:12:2009,1
2198,205,17:4:1981,41
1839,61,15:6:1999,10
398,141,20:11:1997,26
390,189,14:10:1999,1
1476,45,19:5:2014,26
3378,230,26:3:2015,36
218,175,9:7:1934,22
510,48,18:10:1998,24
29,197,23:11:1977,16
1041,51,22:9:1974,6
4813,40,8:8:2009,6
4181,106,22:12:1990,41
2390,166,25:6:2010,14
634,90,11:9:1998,0
893,207,27:3:2004,51
380,193,16:6:1974,12
1871,182,17:1:1957,15
4920,114,31:5:2016,31
3289,38,20:3:1982,9
4861,94,5:5:1966,12
2483,195,26:7:2006,12
2063,85,13:3:1999,23
4881,32,29:10:2014,38
3159,18,6:9:2004,30
2916,64,14:11:2012,26
1506,38,23:1:2015,44
3313,132,17:3:1918,11
1574,83,28:7:1920,0
4451,19,20:6:1968,1
4451,49,7:9:1993,4
1381,17,13:11:1993,34
971,14,13:11:1995,5
4811,55,30:1:1962,5
767,112,6:5:2014,14
532,89,27:9:2011,19
1016,205,17:8:1992,22
1508,109,4:2:2008,16
2488,129,9:2:2010,4
1242,72,5:12:1985,13
4697,224,21:9:2017,4
92,107,21:1:1910,30
422,2,14:10:2007,35
2668,4,19:10:1972,16
537,205,13:7:1979,6
3835,8,29:8:1939,4
630,72,24:3:1985,14
76,204,7:8:1944,4
345,169,27:11:2009,31
1937,67,5:5:2010,16
4152,225,27:10:2014,27
1890,98,21:6:2012,14
3973,118,27:3:2013,56
3278,209,19:4:1970,8
4890,191,16:11:1998,6
3032,219,26:5:1981,26
101,69,23:2:2007,16
354,157,11:4:1957,2
1037,157,26:5:1996,3
4778,211,29:12:1993,16
1220,155,27:6:1967,4
178,7,18:8:2017,23
1735,1,13:1:2004,17
1269,188,7:9:2000,1
1068,142,17:10:2000,16
5071,207,28:12:1997,16
4659,145,13:1:2008,3
3925,189,20:11:2010,30
1799,190,12:10:1978,24
307,144,28:7:1975,16
1628,64,18:2:2009,29
4516,61,30:4:1978,29
4876,21,5:8:2015,51
4754,232,24:12:1988,20
1066,201,16:9:2014,16
1148,111,19:2:2013,15
3827,9,29:2:1986,14
195,116,7:11:2008,34
4130,24,21:7:2017,22
5034,133,12:11:2018,26
4997,175,27:12:1918,10
2636,102,26:2:2014,36
4655,94,14:10:2014,5
5061,175,26:7:1971,4
794,88,16:5:1925,21
3406,232,16:10:2011,11
4823,131,18:9:1963,22
1315,50,9:6:2018,10
556,133,17:11:2005,10
814,88,2:6:1946,55
2125,27,11:8:2001,6
3941,155,21:12:1916,15
4298,140,9:12:2005,39
3467,36,7:8:2013,9
2341,139,16:10:2010,23
781,194,22:7:2018,36
1986,194,8:10:2018,15
3340,5,30:12:1998,1
1256,34,7:8:1967,3
1687,74,7:12:2002,17
2190,48,8:8:1966,27
2595,117,23:10:1932,6
3178,82,31:9:1957,2
3312,86,8:11:1989,19
3355,80,31:11:2018,5
865,138,25:8:1991,21
1745,199,6:2:2018,8
3084,131,5:6:1996,23
436,143,11:5:1989,1
768,34,27:7:1999,1
2390,20,5:9:1993,14
817,225,27:10:1988,1
1004,130,31:2:2018,28
2913,31,4:1:1955,3
3010,186,24:4:1998,11
3894,219,18:12:2017,1
2110,42,2:11:1995,21
4574,178,28:6:1937,31
685,131,11:12:2001,15
1945,148,28:7:1999,0
1374,122,6:8:1969,0
3363,194,6:4:2018,12
4244,112,29:8:2013,19
707,171,17:12:1955,31
313,214,27:8:1993,1
4863,163,21:9:1995,11
3850,136,26:5:2016,25
2657,205,29:11:2006,40
2270,219,4:9:1985,1
2507,209,24:9:2010,46
1698,138,5:1:2012,22
2908,119,16:9:1966,19
4940,227,13:6:1994,1
485,140,5:2:2016,16
81,128,4:10:1920,8
704,210,29:1:2015,6
4398,104,28:6:1983,41
3767,59,2:10:2007,0
4406,187,21:9:1995,31
3083,230,18:1:1998,31
243,93,12:12:2016,1
2740,147,15:8:1984,9
1426,187,7:2:1990,12
2444,18,30:5:2003,31
1569,114,2:7:2007,17
1250,6,17:4:1997,25
3066,22,13:4:2016,6
2830,176,6:11:2007,19
1852,86,19:5:1995,1
228,230,1:10:1996,41
1192,125,20:2:1965,46
666,148,29:3:1976,15
2361,220,12:2:2013,31
4514,57,14:12:1939,11
1340,92,4:11:2011,11
2015,82,1:2:1973,45
1472,33,31:3:2009,1
5091,101,13:2:1986,16
804,1,4:11:2007,46
2785,180,26:3:1954,1
2587,122,13:8:2006,26
796,227,3:3:2011,11
3781,73,16:12:1992,26
4289,100,4:8:2006,14
409,144,14:12:1958,26
2072,213,18:3:1969,39
1015,152,9:5:2016,5
2029,4,18:11:1991,34
1623,148,16:2:1955,14
3659,129,1:4:1997,1
4046,55,4:11:1944,51
1606,18,20:3:1997,19
880,213,12:3:1969,44
3665,214,17:7:1962,30
3143,109,6:4:2010,1
262,231,11:10:1986,14
4328,39,19:1:1942,6
2373,3,19:9:2015,14
1772,65,27:6:2004,11
2517,125,11:2:1913,6
3423,107,23:7:1988,4
2821,13,12:12:1994,10
2810,163,19:7:1986,8
2560,79,23:10:1991,23
802,124,11:3:1989,31
3278,215,9:1:2015,3
1268,112,29:11:2018,26
3482,42,6:8:2000,7
294,117,25:10:1964,1
4438,161,4:1:1957,4
4282,60,31:6:2017,0
4125,8,3:2:2004,38
2419,125,8:4:1999,41
2150,147,12:11:1986,21
2678,40,20:9:2017,13
1676,112,6:10:2017,30
2128,53,8:6:1928,14
157,153,11:1:2016,6
1370,171,22:6:1995,5
2380,209,16:3:1997,18
1759,150,13:1:1921,1
213,30,13:12:2014,3
718,42,7:11:1997,11
844,6,16:12:1986,24
25,126,2:3:1994,28
4528,74,15:6:2016,56
2813,130,22:9:1952,26
2779,177,18:10:1961,11
1288,169,25:6:1983,20
4546,102,25:7:1975,29
4243,106,4:6:1954,24
4704,82,30:12:1935,31
2380,97,8:6:1985,13
4771,213,26:7:1954,4
3856,108,19:1:2005,8
3332,22,8:8:1979,12
3458,48,31:1:2004,21
3346,11,24:11:1997,11
261,115,21:2:2005,9
3854,42,7:5:1995,6
249,138,12:1:1976,19
4609,223,18:9:1994,26
2522,187,19:4:1958,19
2779,31,15:7:2018,16
3342,206,13:12:2014,23
1758,177,2:11:2017,2
2697,205,8:9:2004,20
2974,206,14:4:2017,6
1944,92,6:5:2018,1
3330,158,20:12:1994,10
477,18,3:2:1989,1
2124,210,10:3:2015,6
3657,133,7:1:2010,11
2000,17,6:12:2008,4
3683,157,11:1:1978,19
968,106,2:5:1971,21
3161,112,16:6:2016,26
4727,217,6:11:1987,21
3598,187,12:8:1985,1
185,214,9:6:1905,4
563,224,27:8:2018,4
3775,192,24:10:2012,6
1977,115,8:4:2005,46
2706,207,15:9:2017,19
1706,176,11:12:1975,36
3008,183,10:11:1999,17
629,136,30:1:2017,8
1839,185,7:1:2007,3
4251,162,11:7:2017,23
1086,37,4:11:1997,31
4540,92,21:3:2013,46
4045,82,25:4:1954,20
1308,113,22:9:2013,31
1169,127,24:10:1982,21
3326,189,28:12:1991,11
4527,90,1:12:1972,26
3003,204,5:11:2007,31
3168,38,14:4:1986,6
4610,34,24:6:1985,1
1179,19,30:9:1958,0
3744,147,21:11:1981,10
1640,125,28:5:2001,0
534,187,15:3:1967,9
2219,232,31:2:1957,11
4549,146,13:5:1983,36
3048,162,9:6:2005,20
4141,38,15:4:2001,41
2955,95,28:8:1984,32
2699,139,14:2:2007,4
1971,50,22:4:2017,3
1085,6,17:1:1986,14
4575,32,18:8:2004,31
3582,21,28:10:2016,17
4820,207,6:6:2013,29
4979,124,29:9:1985,6
3471,84,3:6:1973,4
1993,129,6:3:1992,27
3432,180,28:8:1987,10
4017,95,21:8:1981,34
4316,225,12:2:1998,28
2874,65,18:12:2013,5
5110,197,5:3:1967,23
2391,197,24:10:1971,20
3640,19,10:3:1990,1
2195,17,26:1:1933,27
2567,129,28:1:1972,46
2068,90,12:2:2013,31
2616,218,24:9:1945,36
896,119,6:3:1978,35
1976,97,17:11:1985,1
139,93,19:5:1999,14
233,184,10:8:1977,1
1545,140,26:2:1980,36
849,87,24:10:2007,1
1443,96,25:3:2017,46
1798,97,29:12:1999,41
1994,83,16:9:1979,16
5098,89,16:5:2010,2
2434,94,1:11:1985,23
2774,211,2:11:2010,46
3687,167,1:10:1948,4
318,174,29:7:1992,24
190,21,29:12:2017,26
416,5,16:6:2006,18
3438,62,18:12:1999,24
1684,149,29:11:1989,11
3362,67,7:3:1949,7
653,186,31:9:1996,16
3766,210,11:6:2015,30
2401,27,6:6:2015,56
1792,154,19:12:2018,16
4522,132,4:5:1967,9
1087,132,18:11:1996,11
1333,123,18:8:2009,16
3827,173,30:11:2003,6
3101,91,9:2:2009,21
4548,169,24:9:1942,19
181,5,2:4:1982,6
1272,114,3:2:2018,46
2579,230,12:4:2000,41
391,71,20:11:2006,16
552,185,29:11:2018,0
2781,128,8:11:2005,51
1117,229,9:3:2001,41
497,70,11:5:1996,11
932,179,7:9:2013,26
1678,224,9:12:2018,23
1093,183,22:9:2001,24
2980,209,30:1:2014,21
1667,38,21:5:1984,36
4171,110,27:11:1980,9
2158,183,21:8:1973,17
96,220,19:2:2002,14
3019,99,21:3:2017,31
3087,190,13:1:1976,11
2932,63,16:7:2011,11
489,13,7:10:2013,4
1343,185,30:6:2018,3
978,217,16:4:1997,32
4286,103,11:3:1987,9
283,141,14:9:1942,26
3584,27,21:9:2007,26
3828,223,5:7:2018,16
240,132,24:12:1953,18
2935,37,30:9:2003,51
814,119,24:11:1991,20
4727,68,14:2:2018,27
1772,164,16:7:2007,6
1779,227,28:5:1994,15
69,123,19:9:2005,16
2004,197,25:4:2013,10
2521,77,28:10:2012,11
1683,4,22:8:2007,11
4003,208,5:8:2007,41
3126,74,2:11:2003,27
4203,99,4:1:2018,4
2474,186,30:12:1995,31
1496,185,12:1:2008,1
1183,219,10:12:1985,36
1183,225,21:9:2007,31
2367,173,15:9:1972,21
2916,186,8:10:2001,41
3596,12,7:5:1993,16
4958,212,16:9:2007,16
3252,146,18:6:1998,11
1494,138,27:12:2016,21
2170,147,28:12:1975,2
966,45,16:3:2017,6
3426,65,14:12:2001,29
2291,115,17:9:2005,22
292,223,27:11:1985,10
1146,141,29:1:1938,4
2799,9,5:8:1970,0
1724,14,5:1:2013,31
1897,40,3:4:2014,4
1257,56,10:9:1937,9
3661,155,15:7:1999,46
1979,130,9:3:1940,56
3550,26,23:11:2003,38
3581,148,14:7:2010,5
1296,214,27:1:1960,32
4965,164,31:6:2006,4
4953,84,24:9:1957,31
4769,17,4:4:1944,31
873,15,24:4:2013,19
1628,173,5:10:1995,23
3076,51,28:1:2018,25
3292,201,2:6:1999,26
3802,142,7:3:2001,6
3785,113,8:10:2014,11
4404,41,27:10:1956,9
4979,223,29:12:2004,14
41,109,13:10:2014,14
1761,203,17:1:1999,8
2765,210,17:9:2016,26
4751,1,8:1:1999,15
401,2,5:6:1934,15
2346,228,18:11:1999,11
1256,11,26:2:1927,18
2529,7,12:10:2016,44
1039,10,26:7:1959,11
5105,59,1:10:2002,11
3514,107,26:4:1929,14
2133,91,18:2:2013,19
202,69,4:3:2012,3
2765,148,2:7:2012,26
2161,132,16:3:1964,21
2921,72,22:6:2001,1
2865,207,5:9:1995,29
302,50,24:12:2017,30
4085,152,26:7:2007,9
1881,93,22:3:1954,28
638,34,18:5:2005,16
3629,94,14:9:1957,11
4652,85,28:7:2000,4
3997,153,19:8:2013,14
862,182,5:8:1942,15
1710,232,11:1:1940,9
3992,131,3:9:1983,46
689,95,26:7:1956,1
4563,43,17:10:1962,15
3485,139,31:12:2008,7
462,227,11:6:2004,8
4024,25,28:7:1971,6
2196,3,16:10:2018,46
1801,107,10:12:1941,4
2864,215,15:4:2008,1
4468,166,17:12:1986,19
638,179,9:10:2017,36
3066,31,25:2:1957,10
1714,110,31:9:2001,26
159,45,22:4:2015,16
2012,24,2:5:1990,15
3708,17,6:4:1963,21
3864,143,20:7:1995,39
144,65,8:10:2012,16
2439,163,4:2:1983,19
4677,75,23:1:1940,21
2252,106,19:4:1945,31
1506,148,22:2:2001,21
359,103,26:12:1937,41
4356,9,8:10:1983,27
3778,188,19:1:2003,6
2875,222,31:5:1980,21
2194,159,12:5:2008,0
1348,163,13:9:2009,10
3620,178,21:4:1988,40
1817,53,20:12:1963,16
3377,67,9:1:2007,18
5023,161,3:9:1969,24
2526,10,9:3:1997,56
3737,45,26:2:2018,24
3495,202,6:6:2009,26
4,47,29:3:1984,21
4690,159,29:12:2014,36
2313,103,8:12:1934,15
4985,198,14:11:1960,6
269,161,23:1:1960,20
328,179,26:1:2016,35
1725,227,6:2:1957,28
1418,53,16:6:1981,5
1534,189,31:10:2004,8
5059,156,17:7:2013,51
4753,15,16:1:2018,5
4185,75,18:4:2004,16
3662,221,1:2:1960,46
422,98,7:4:2011,20
4729,55,12:1:2002,16
2214,50,26:1:2017,31
4636,44,24:1:1990,2
1261,4,23:3:1984,1
941,221,28:5:2018,1
2720,93,1:7:1988,36
1774,70,11:1:2010,1
4089,8,21:4:1977,36
3514,183,28:7:1975,1
1733,142,6:6:1998,3
570,146,6:10:1987,6
3302,154,4:11:2016,16
2290,198,27:7:1989,0
1251,29,6:10:2003,9
1135,209,22:7:1998,17
2268,9,25:7:1965,30
1732,3,25:1:2006,13
4025,137,27:5:2017,1
2005,37,21:3:1996,20
5081,79,7:5:1984,20
811,161,13:9:1948,3
4414,206,30:12:2010,11
4114,5,20:2:1999,31
545,150,10:3:1922,21
174,96,2:4:2018,34
1542,63,19:7:1990,41
4679,21,24:8:2015,6
1688,182,4:11:1937,16
2312,181,8:10:1964,9
851,147,2:7:2014,36
594,120,27:6:2014,54
2117,148,3:12:1995,40
2683,173,27:7:1961,11
689,163,22:9:1980,4
3012,215,16:6:2010,30
203,97,29:4:1970,1
450,1,20:4:2003,18
310,87,18:9:1942,9
3688,177,7:5:1955,6
1436,51,25:6:1994,1
1081,184,21:4:1910,15
619,85,13:6:1992,11
4230,123,29:8:1980,41
1156,212,23:4:2013,46
3134,146,23:1:2011,6
4065,204,18:3:1944,1
1182,182,2:1:1935,26
1186,174,6:6:2017,11
731,169,11:6:1939,4
2322,122,16:9:1977,33
4182,78,2:5:1932,16
1770,113,2:7:1971,29
2891,176,15:5:1944,34
1823,227,31:12:1924,50
14,7,29:9:2016,17
2257,73,22:8:1978,41
2779,53,3:4:1981,4
280,35,23:3:1983,3
4477,55,29:3:2014,24
1868,50,10:9:2018,8
607,80,23:1:2018,46
3518,217,3:6:2005,36
1546,200,12:7:1985,31
3413,29,20:9:1949,46
5097,123,17:8:2006,22
2788,148,5:9:1976,36
3165,45,1:4:2013,6
3402,2,31:4:1977,12
3445,177,2:1:1966,46
2547,159,20:4:1989,1
2525,218,1:7:1955,8
604,93,27:6:1960,1
42,137,2:8:1987,14
2508,190,9:11:1985,1
4218,94,27:11:1962,26
3872,98,18:11:2006,11
4624,99,10:10:2017,35
2369,24,24:4:1981,4
230,2,22:5:1962,41
1334,3,11:10:2001,21
2742,71,1:3:2004,25
1285,68,27:8:2016,26
4850,65,23:3:2015,10
1760,167,1:3:1958,11
1793,82,31:12:2009,6
1508,110,20:1:1951,4
3518,103,27:5:1907,46
2655,114,22:11:2015,21
331,50,12:8:2017,24
2853,201,26:12:1970,1
218,27,25:2:2018,15
1192,90,26:9:1981,31
4757,231,23:12:1961,18
36,139,29:9:2018,21
9,223,24:2:1976,9
2242,37,1:9:2018,46
224,1,28:12:2005,9
4077,14,14:8:1993,5
2268,221,3:7:1956,45
1563,21,14:6:2016,51
2561,54,12:6:2000,4
1764,204,4:11:1986,27
4165,49,21:9:2007,51
2409,62,10:12:2018,56
3349,147,8:7:2005,8
1954,32,19:8:2008,1
1655,163,27:8:2013,29
1844,44,10:8:2003,11
2959,79,24:11:2012,4
381,129,18:1:2008,14
3105,28,3:6:2010,9
3567,7,19:9:2016,17
2372,158,6:3:1987,40
93,231,14:12:2006,7
444,21,15:3:2015,41
4790,176,28:10:1952,21
4114,9,19:10:1965,36
3810,45,27:7:2018,25
774,85,25:6:2006,11
49,59,22:1:1997,3
2891,232,19:2:1981,36
1835,87,28:1:1966,9
1899,186,9:3:2010,16
4286,220,14:11:2004,21
3949,9,9:6:1972,24
642,179,29:8:2015,29
445,188,14:5:2016,31
3075,100,9:6:1956,13
3920,128,28:12:2003,22
3888,162,15:8:2007,11
3928,119,27:3:2002,24
1435,115,2:1:2000,1
1711,207,13:1:2013,16
981,118,28:11:2015,1
3572,183,16:9:1988,46
4390,22,31:9:1987,6
1344,36,12:5:1995,41
4490,83,5:1:2010,1
3635,51,30:9:1977,18
672,216,27:11:2012,26
1778,216,3:10:2015,27
4041,135,4:10:1967,2
4145,132,1:8:1992,6
4635,138,14:2:2005,10
4956,92,1:10:2017,11
1023,11,25:12:1913,10
1493,164,6:4:1980,2
678,84,18:7:1909,1
3995,92,29:7:2011,6
4790,90,6:4:2003,25
505,154,2:12:2015,39
1912,210,27:4:2015,23
256,133,15:4:2014,10
802,150,16:6:2005,41
4210,90,4:9:2012,13
2660,42,26:3:1999,23
1187,88,9:7:1909,20
2807,112,12:7:2014,1
1040,103,18:5:1960,6
1912,147,12:6:1997,36
4007,102,14:6:2009,32
593,39,1:4:1958,36
1514,59,21:1:2005,10
1051,5,4:11:1993,21
3290,36,28:8:1963,6
1033,45,4:2:2013,36
4009,58,27:1:2004,1
2084,221,21:7:1971,36
2122,214,23:7:1914,31
2296,191,15:6:1953,21
221,92,20:12:2010,36
2243,175,29:12:1901,11
3588,85,20:5:1991,20
4764,194,31:11:2018,21
421,138,28:11:2005,7
4626,60,17:12:2018,6
4152,203,14:4:2013,32
1839,152,26:12:2005,12
3293,29,3:10:1993,15
3462,59,10:2:2006,21
4445,107,30:11:1912,10
2157,67,31:9:2007,14
3686,228,31:12:1974,36
3612,33,1:5:2009,26
672,75,13:9:2010,31
2681,79,26:7:1993,0
2650,229,9:5:2018,6
800,131,7:10:1977,21
2841,11,9:3:2007,18
4778,98,3:10:2014,25
4612,104,16:3:1998,51
1743,32,9:4:2008,36
2887,133,12:4:1994,46
1456,29,12:4:1983,54
3395,33,3:11:1998,31
1443,58,31:11:1974,26
2504,85,10:10:1984,23
4626,153,10:5:2004,16
393,212,26:3:1993,18
1322,27,30:3:2010,17
1377,120,3:7:1993,11
1888,20,9:7:2017,6
4248,160,14:12:1979,51
3730,82,15:8:1996,1
2213,6,26:2:2007,27
440,51,15:9:1968,15
5091,118,20:11:2010,13
1556,53,5:9:1920,15
3570,138,3:10:1987,12
106,31,27:5:2008,5
4600,40,19:5:2012,15
578,85,23:11:1985,51
4131,70,18:3:1920,4
2439,122,1:11:1974,35
2129,77,25:4:2006,5
4836,7,20:1:2017,19
4911,137,31:1:2018,27
674,65,7:4:2008,1
458,65,3:1:2005,1
2297,159,28:10:1997,18
4455,42,18:2:1996,8
3597,129,4:2:1969,26
4985,135,10:6:1957,4
373,21,26:4:2018,11
1288,220,29:9:2006,31
66,131,17:1:1978,31
3533,33,17:7:2018,4
4610,170,2:9:2009,16
2524,154,5:7:2018,31
1748,106,28:9:1913,16
780,219,26:6:2000,13
2232,177,16:6:1992,10
711,130,7:11:2015,21
2394,2,6:4:2017,11
483,85,14:9:1984,22
1956,231,29:10:2014,13
3176,19,28:11:2011,30
2909,216,10:10:2016,35
795,120,22:12:1986,1
1535,213,11:5:2014,16
1530,225,2:6:2000,51
2526,206,25:9:2010,31
1577,70,22:1:1944,9
4946,3,5:2:2004,21
874,53,13:1:1972,10
4745,70,7:8:2006,6
1545,179,13:10:2016,25
1268,228,14:11:2012,30
824,119,23:9:1911,21
4996,131,11:10:1974,45
2336,208,7:7:2006,6
2552,110,15:9:1975,5
3458,6,4:9:1985,9
473,69,4:2:2018,36
5051,172,21:2:1996,15
3713,113,3:7:1981,31
1715,227,10:1:2010,24
4690,108,3:9:2015,31
4343,3,14:12:2016,2
3063,61,20:5:1962,14
534,115,20:7:2006,11
1212,145,8:5:2016,27
2669,57,11:6:2006,6
4480,197,13:11:2007,9
642,148,24:2:2004,41
527,17,4:10:2009,1
3036,69,22:11:2013,21
4446,72,10:5:2016,16
3311,165,1:7:2007,3
4465,67,30:12:1974,19
2735,16,19:11:1934,18
5081,52,10:10:1978,33
86,184,3:10:1903,19
2081,63,15:1:2017,11
3771,197,30:10:1982,1
978,27,8:7:2011,16
1389,168,4:7:1959,26
4438,39,22:6:1918,1
2191,120,13:12:1998,1
2626,24,30:10:1996,4
1358,5,12:3:2002,18
190,183,28:3:2003,1
3331,73,10:5:1967,30
2512,105,2:6:1993,56
3144,117,5:6:1934,27
2301,167,11:9:1956,31
539,32,23:11:2016,2
218,188,5:7:2003,21
4803,58,26:4:2003,32
2097,205,5:2:2000,1
5004,56,16:1:2012,17
4957,83,26:12:1941,3
1607,1,27:6:2012,21
3356,156,2:12:1974,23
1326,21,18:12:2016,41
2660,49,3:2:2003,21
309,222,3:12:1993,1
1579,226,4:3:2013,30
2025,103,23:10:2015,28
733,204,29:11:1992,33
3087,50,23:2:2017,2
3821,195,26:6:2007,22
4002,95,27:6:2014,3
4,211,25:9:2017,6
2947,167,17:8:1956,8
208,1,30:6:2002,18
5001,71,17:1:2010,31
58,127,22:3:1919,26
1714,16,2:4:1962,46
59,165,25:4:2016,3
4428,219,2:12:2017,16
2397,148,24:8:2004,6
1384,35,18:12:1974,1
471,100,10:5:1970,14
4944,228,29:9:1993,23
4436,110,12:1:2004,26
2103,144,9:7:1995,41
3092,85,30:1:2007,26
804,185,9:1:2011,25
2456,150,6:9:1989,36
940,129,5:6:2008,21
4300,199,8:2:2018,23
1150,118,14:8:2009,29
1253,52,9:4:2009,37
1255,2,25:9:1949,1
4193,189,18:4:2008,23
4468,111,30:2:2014,4
146,52,19:3:1993,31
4087,160,7:1:1954,8
1784,115,17:1:2010,20
3266,227,24:10:1981,23
2136,83,18:3:1969,16
4725,140,24:12:2017,29
567,192,28:4:1998,29
4946,115,14:3:2006,41
1558,32,4:3:2013,9
555,102,29:10:2011,26
883,132,8:11:1926,19
1836,42,7:12:1997,1
3603,214,28:12:1966,21
4900,195,28:4:2005,46
283,200,9:2:1957,21
1648,101,27:9:2001,11
2927,214,24:12:1973,21
2221,137,23:9:2009,16
3992,147,21:3:1997,11
2064,153,27:2:2016,6
2684,135,9:6:1987,31
587,152,6:10:2009,16
3765,153,3:1:2018,17
4644,225,26:4:2018,14
3709,167,21:6:1966,34
4006,9,5:4:1991,33
4882,11,18:7:1916,1
1575,231,25:1:2014,10
3568,184,6:11:1984,49
1801,216,6:2:2014,6
275,139,1:12:2009,33
2201,55,31:2:1973,16
1982,46,26:2:2013,37
2790,67,5:5:1953,9
1813,134,5:11:1970,9
3096,98,23:7:1995,33
4790,133,8:5:2015,11
908,65,6:5:2004,21
2854,18,29:2:2006,6
2553,182,6:1:2001,16
935,61,23:11:1950,35
1955,62,12:3:1990,56
630,32,8:4:2017,3
3094,128,26:1:1930,31
263,112,10:4:2014,11
3945,43,19:11:1989,15
1897,41,2:4:1930,17
4216,156,2:7:1981,3
3101,56,8:7:1992,36
2181,104,30:1:2016,6
4907,50,20:9:2017,1
1805,192,7:8:1983,35
1758,18,22:1:1991,13
3002,196,26:9:1991,23
